interval:70
pressure,temperature
597.05,20.45
597.71,20.46
598.18,20.47
598.46,20.47
598.65,20.46
598.8,20.46
598.88,20.46
598.98,20.45
599.09,20.45
599.21,20.45
599.26,20.44
599.42,20.44
599.49,20.44
599.53,20.43
599.71,20.43
599.81,20.43
599.93,20.42
599.94,20.42
600.01,20.42
600.08,20.42
600.11,20.42
600.2,20.41
600.28,20.41
600.34,20.41
600.48,20.41
600.53,20.4
600.55,20.4
600.7,20.4
600.8,20.4
600.87,20.39
600.96,20.39
601.08,20.39
601.14,20.38
601.28,20.38
601.27,20.38
601.34,20.38
601.38,20.38
601.45,20.37
601.46,20.37
601.58,20.37
601.71,20.37
601.8,20.36
601.9,20.36
602.03,20.36
602.14,20.36
602.27,20.35
602.39,20.35
602.53,20.35
602.53,20.34
602.61,20.34
602.5,20.33
602.03,20.32
601.52,20.3
600.96,20.29
600.51,20.27
600.3,20.27
600.49,20.27
600.71,20.27
600.93,20.27
601.08,20.26
601.38,20.27
601.89,20.27
602.43,20.28
603.01,20.29
603.28,20.29
603.31,20.28
603.38,20.28
603.49,20.27
603.56,20.27
603.64,20.27
603.34,20.26
603.09,20.25
602.82,20.24
602.71,20.23
602.53,20.22
602.4,20.22
602.56,20.22
602.86,20.22
603.27,20.22
603.45,20.23
603.73,20.23
604.06,20.24
604.53,20.24
604.94,20.24
605.13,20.24
605.15,20.24
605.13,20.24
605.2,20.24
605.82,20.24
606.45,20.26
606.9,20.26
607.13,20.26
607.28,20.25
607.36,20.26
607.43,20.25
607.59,20.25
607.75,20.25
607.87,20.25
607.96,20.24
608.03,20.24
608.13,20.24
608.28,20.24
608.34,20.23
608.46,20.23
608.5,20.23
608.5,20.23
608.45,20.22
608.49,20.22
608.74,20.22
608.86,20.22
609,20.22
609.2,20.22
609.34,20.22
609.39,20.21
609.49,20.21
609.57,20.21
609.68,20.2
609.76,20.2
609.84,20.2
609.92,20.2
609.98,20.19
610,20.19
610.11,20.18
610.33,20.18
610.46,20.18
610.61,20.18
610.61,20.17
610.76,20.17
610.81,20.16
610.84,20.16
610.73,20.15
610.36,20.14
609.96,20.13
609.95,20.12
610.28,20.12
610.5,20.12
610.5,20.11
610.19,20.1
609.95,20.09
610.21,20.1
610.7,20.1
610.95,20.1
611.07,20.1
610.86,20.09
610.4,20.07
609.98,20.06
609.62,20.05
609.28,20.04
608.81,20.03
609.15,20.04
610.44,20.06
612.3,20.08
612.95,20.09
613.21,20.09
613.39,20.09
613.46,20.08
613.46,20.08
613.46,20.07
613.24,20.05
612.8,20.04
612.02,20.02
611.11,19.99
609.99,19.97
609.82,19.98
611.08,20
612.92,20.03
614.21,20.04
614.46,20.04
614.62,20.04
614.8,20.04
614.93,20.04
614.96,20.04
614.52,20.02
613.55,19.99
612.36,19.97
611.53,19.94
611.39,19.94
611.84,19.97
612.63,19.98
613.27,19.98
613.59,19.99
613.75,19.98
614.07,19.99
614.58,20
615.26,20.01
615.92,20.02
616.23,20.01
616.49,20.02
616.61,20.01
616.65,20.01
616.73,20.01
616.84,20.01
616.89,20.01
617.03,20.01
617.09,20
617.18,20
617.21,20
617.28,19.99
617.21,19.99
617.14,19.99
617.17,19.98
617.15,19.98
617.03,19.97
616.68,19.96
616.3,19.94
616.08,19.94
616.21,19.94
616.65,19.95
617.21,19.96
617.49,19.96
617.28,19.94
616.96,19.94
616.62,19.92
617.17,19.93
616.59,19.92
616.93,19.94
617.25,19.93
617.56,19.93
617.78,19.93
618.01,19.93
618.3,19.93
618.59,19.94
618.96,19.94
619.48,19.95
619.81,19.94
619.98,19.94
620.18,19.94
620.38,19.94
620.59,19.94
620.73,19.94
620.64,19.93
620.78,19.93
620.86,19.93
620.93,19.92
621.05,19.92
621.2,19.92
621.34,19.92
621.56,19.92
621.64,19.92
621.81,19.91
621.84,19.91
621.68,19.9
621,19.88
620.12,19.86
619.34,19.84
618.78,19.83
618.86,19.84
619.67,19.85
620.78,19.87
621.87,19.88
622.49,19.89
622.78,19.89
623.01,19.89
623.17,19.89
623.25,19.89
623.28,19.88
622.92,19.87
622.06,19.85
621.26,19.84
620.76,19.83
620.73,19.82
620.99,19.83
621.38,19.83
621.88,19.84
622.5,19.83
623.28,19.84
623.96,19.85
624.32,19.84
624.49,19.84
624.68,19.84
624.74,19.84
624.9,19.84
625.11,19.84
625.25,19.84
625.3,19.84
625.19,19.83
624.82,19.83
624.24,19.81
623.71,19.8
623.05,19.78
622.55,19.77
622.61,19.78
622.28,19.77
622.33,19.76
622.43,19.76
622.61,19.77
623.46,19.78
624.59,19.8
625.96,19.82
626.52,19.82
626.71,19.82
626.87,19.82
626.95,19.81
627.05,19.81
627.17,19.81
627.28,19.81
627.39,19.8
627.59,19.8
627.68,19.8
627.84,19.8
627.94,19.79
627.98,19.79
628.07,19.79
628.13,19.79
628.26,19.78
628.37,19.78
628.4,19.78
628.43,19.77
628.43,19.77
628.24,19.76
627.71,19.74
626.8,19.71
625.8,19.68
624.98,19.67
624.53,19.66
624.42,19.66
624.48,19.66
624.65,19.66
624.88,19.66
625.02,19.66
625.37,19.67
625.93,19.68
626.52,19.68
626.84,19.68
626.67,19.67
626.23,19.65
625.56,19.64
625.23,19.63
625.13,19.62
625.21,19.63
625.63,19.63
626.18,19.64
626.76,19.65
627.33,19.66
627.82,19.66
628.32,19.67
628.75,19.67
629.18,19.68
629.51,19.68
629.71,19.68
629.84,19.68
629.93,19.68
630.15,19.68
630.7,19.68
631.34,19.7
631.68,19.69
632.01,19.69
632.27,19.7
632.28,19.69
632.24,19.68
632.21,19.68
632.43,19.68
632.76,19.68
632.95,19.68
633.15,19.68
633.34,19.68
633.46,19.68
633.57,19.67
633.73,19.67
633.77,19.67
633.8,19.66
633.95,19.66
634.03,19.66
634.05,19.65
633.89,19.64
633.32,19.62
632.51,19.6
631.68,19.59
631.01,19.57
630.59,19.57
630.48,19.57
630.58,19.57
631.03,19.57
631.73,19.59
632.43,19.6
633.09,19.6
633.76,19.61
634.55,19.62
635.15,19.62
635.5,19.63
635.74,19.63
635.86,19.63
636.06,19.63
636.15,19.63
636.33,19.63
636.44,19.63
636.48,19.63
636.59,19.63
636.69,19.62
636.74,19.63
636.83,19.62
636.96,19.62
637.09,19.62
637.21,19.61
637.26,19.61
637.33,19.61
637.51,19.6
637.63,19.6
637.7,19.6
637.81,19.6
637.87,19.6
637.88,19.59
637.94,19.59
638.02,19.58
638.07,19.58
638.15,19.58
638.28,19.57
638.4,19.57
638.51,19.57
638.64,19.57
638.75,19.57
638.89,19.56
638.96,19.56
639.07,19.56
639.2,19.56
639.26,19.55
639.34,19.55
639.4,19.55
639.4,19.54
639.42,19.54
639.31,19.53
639.17,19.53
638.88,19.52
638.15,19.5
637.44,19.49
636.69,19.46
636.23,19.45
636.48,19.46
637.43,19.47
638.9,19.5
640.19,19.53
640.9,19.53
641.13,19.53
641.21,19.53
641.34,19.53
641.45,19.52
641.5,19.52
641.58,19.52
641.67,19.52
641.67,19.51
641.78,19.51
641.75,19.5
641.33,19.47
640.2,19.45
639.58,19.44
639.76,19.45
640.17,19.45
640.53,19.45
640.73,19.45
640.65,19.44
640.55,19.44
640.53,19.44
641.13,19.44
641.83,19.45
641.95,19.46
642.78,19.46
643.15,19.47
643.5,19.47
643.69,19.47
643.84,19.47
643.92,19.46
643.98,19.46
644.01,19.46
644.03,19.45
644.09,19.45
643.93,19.44
642.9,19.42
642.34,19.4
642.21,19.39
642.88,19.39
642.95,19.4
644.11,19.42
644.82,19.42
645.12,19.42
645.28,19.42
645.36,19.42
645.45,19.41
645.46,19.41
645.62,19.4
645.68,19.4
645.63,19.39
645.57,19.39
645.65,19.39
645.77,19.38
645.9,19.38
645.96,19.38
646.12,19.38
646.21,19.38
646.23,19.37
646.23,19.37
646.27,19.37
646.21,19.36
646.06,19.36
645.84,19.36
645.62,19.36
645.44,19.35
645.32,19.34
645.17,19.34
644.99,19.33
644.68,19.32
644.23,19.31
644.2,19.3
644.9,19.32
646.4,19.34
647.89,19.35
648.25,19.36
648.3,19.36
648.28,19.36
648.24,19.35
648.26,19.35
648.3,19.35
648.38,19.34
648.43,19.34
647.89,19.33
646.9,19.3
645.84,19.28
645.8,19.28
647.55,19.32
648.96,19.34
649.55,19.34
649.7,19.34
649.71,19.34
649.73,19.33
649.71,19.33
649.8,19.33
649.9,19.32
650,19.32
649.61,19.3
647.74,19.25
645.84,19.21
645.51,19.21
646.21,19.21
647.11,19.22
647.9,19.24
648.36,19.24
648.55,19.24
648.82,19.24
649.84,19.26
649.96,19.25
650.81,19.26
651.42,19.27
651.62,19.27
651.84,19.26
651.94,19.26
651.98,19.26
651.96,19.26
652.05,19.25
652.07,19.25
652.18,19.25
652.21,19.25
652.21,19.24
651.55,19.22
650.46,19.2
650.8,19.2
650.53,19.21
651.98,19.24
653.09,19.26
653.28,19.26
653.26,19.25
653.34,19.25
653.43,19.25
653.34,19.25
653.14,19.22
651.34,19.18
649.82,19.16
650.28,19.18
652.53,19.22
654.08,19.24
654.31,19.24
654.33,19.24
654.33,19.23
654.01,19.21
652.31,19.17
650.57,19.14
649.74,19.12
649.46,19.12
649.74,19.12
650.61,19.14
652.09,19.17
653.53,19.19
654.51,19.2
655.15,19.2
655.43,19.21
655.56,19.21
655.58,19.21
655.99,19.21
656.17,19.21
656.32,19.21
656.46,19.2
656.47,19.2
656.68,19.2
656.71,19.2
656.85,19.2
656.88,19.19
656.96,19.19
657,19.19
657.09,19.18
657.21,19.18
657.38,19.18
657.47,19.18
657.48,19.18
657.54,19.17
657.62,19.17
657.66,19.17
657.57,19.16
656.77,19.14
655.48,19.11
654.65,19.11
654.19,19.09
654.52,19.09
655.56,19.1
656.9,19.12
658.08,19.13
658.69,19.14
658.87,19.13
659.02,19.13
659.06,19.12
659.14,19.12
659.19,19.11
659.26,19.11
659.36,19.1
659.39,19.11
659.46,19.11
659.39,19.1
659.03,19.09
658.23,19.07
657.7,19.07
657.9,19.07
658.08,19.07
658.32,19.07
658.57,19.07
658.74,19.07
658.64,19.07
658.51,19.06
658.18,19.05
658.21,19.05
658.18,19.05
658.11,19.04
658.07,19.04
657.87,19.04
657.7,19.03
658.14,19.04
659.17,19.06
660.15,19.08
661.03,19.08
661.55,19.09
661.69,19.09
661.94,19.09
662.02,19.09
662.18,19.08
662.32,19.08
662.45,19.08
662.59,19.07
662.68,19.07
662.82,19.07
662.91,19.07
663.04,19.06
663.08,19.06
663.09,19.05
663.01,19.04
662.65,19.03
662.36,19.02
662.41,19.02
662.67,19.03
663.07,19.03
663.54,19.03
663.86,19.03
664.01,19.03
664.11,19.03
664.22,19.03
664.31,19.03
664.37,19.02
664.24,19.01
663.28,18.99
662.73,18.97
662.75,18.97
663.16,18.97
663.4,18.97
663.6,18.97
663.44,18.96
662.76,18.94
662.34,18.93
662.36,18.93
662.69,18.94
663.25,18.94
663.84,18.95
664.48,18.97
665.17,18.97
665.61,18.99
665.93,18.99
666.17,18.99
666.28,18.99
666.34,18.99
666.48,18.99
666.6,18.97
666.69,18.97
666.76,18.97
666.36,18.95
665.6,18.94
665.24,18.93
665.45,18.93
665.71,18.93
665.85,18.93
665.46,18.91
664.76,18.9
664.23,18.89
663.93,18.88
663.8,18.88
663.87,18.88
664.65,18.9
665.86,18.92
667.05,18.93
667.88,18.93
668.24,18.94
668.56,18.94
668.66,18.94
668.82,18.94
668.98,18.93
669.14,18.93
669.3,18.93
669.39,18.93
669.52,18.93
669.62,18.92
669.63,18.92
669.59,18.91
669.29,18.9
668.94,18.89
668.58,18.88
668.2,18.87
667.66,18.86
667.11,18.85
666.22,18.83
665.41,18.82
665.07,18.81
665.36,18.82
666.17,18.83
667.14,18.85
667.83,18.85
668.36,18.86
669.24,18.87
670.14,18.88
670.8,18.89
671.17,18.89
671.35,18.89
671.56,18.89
671.77,18.89
671.9,18.89
672.03,18.89
672.14,18.89
672.2,18.88
672.29,18.88
672.39,18.88
672.51,18.88
672.64,18.87
672.74,18.87
672.81,18.87
672.82,18.86
672.89,18.85
672.95,18.85
672.97,18.85
672.93,18.85
673.02,18.85
673.11,18.85
673.26,18.85
673.45,18.85
673.56,18.85
673.75,18.85
673.91,18.84
674,18.84
674.13,18.84
674.22,18.84
673.96,18.83
674.29,18.83
674.5,18.83
674.68,18.83
674.74,18.83
674.87,18.82
674.96,18.83
675.03,18.82
675.16,18.82
675.3,18.82
675.51,18.82
675.58,18.82
675.62,18.82
675.76,18.81
675.87,18.81
676.02,18.81
676.07,18.8
676,18.8
675.54,18.78
674.78,18.76
674.02,18.74
673.25,18.71
672.54,18.7
671.93,18.68
671.5,18.67
671.39,18.67
671.76,18.68
672.91,18.71
674.34,18.74
675.69,18.76
676.74,18.77
677.17,18.78
677.45,18.77
677.74,18.78
677.85,18.78
677.97,18.77
678.03,18.77
678.12,18.77
678.17,18.76
678.29,18.76
678.4,18.76
678.44,18.76
678.48,18.75
678.57,18.74
678.5,18.74
678.46,18.73
678.33,18.73
678.15,18.71
677.84,18.7
677.37,18.69
676.97,18.68
676.88,18.68
676.96,18.68
676.99,18.68
676.97,18.67
676.94,18.67
676.97,18.67
677.02,18.67
677.07,18.67
677.09,18.67
677.09,18.66
677.05,18.66
676.92,18.65
676.82,18.65
676.83,18.65
676.94,18.65
677.06,18.64
677.04,18.64
677.03,18.64
677.02,18.63
677.32,18.64
677.85,18.64
678.39,18.65
678.74,18.65
678.48,18.64
677.99,18.63
678.11,18.63
679.11,18.65
680.66,18.68
682.02,18.69
682.45,18.69
682.67,18.69
682.74,18.69
682.71,18.68
682.37,18.67
682.11,18.66
681.68,18.65
681.26,18.65
681.38,18.63
680.83,18.61
679.81,18.59
680.32,18.6
681.03,18.61
681.66,18.62
682.49,18.63
683.34,18.63
683.73,18.63
683.82,18.63
683.68,18.62
683.47,18.62
683.33,18.61
683.78,18.62
684.43,18.63
684.81,18.63
684.95,18.63
685.1,18.62
685.11,18.62
684.97,18.61
684.39,18.59
683.64,18.58
683.03,18.57
682.52,18.55
682.04,18.54
681.67,18.53
681.67,18.53
681.86,18.53
682.14,18.54
682.51,18.54
682.76,18.54
683.07,18.55
683.55,18.55
684.29,18.57
685.22,18.58
685.86,18.58
686.22,18.58
686.57,18.58
686.77,18.59
687.02,18.59
687.13,18.58
687.29,18.59
687.29,18.59
687.6,18.58
687.87,18.58
687.76,18.58
687.75,18.58
687.97,18.58
688.1,18.58
688.35,18.58
688.76,18.58
688.9,18.58
688.56,18.57
688.58,18.57
688.88,18.56
688.99,18.56
689.12,18.56
689.24,18.55
689.33,18.55
689.47,18.55
689.59,18.54
689.71,18.54
689.78,18.54
689.91,18.54
689.94,18.54
690.01,18.53
690.1,18.53
689.98,18.52
689.12,18.49
687.47,18.44
685.84,18.41
684.84,18.4
685.21,18.42
687.11,18.47
689.63,18.51
690.68,18.51
690.95,18.51
691.13,18.51
691.28,18.51
691.39,18.51
691.5,18.5
691.61,18.5
691.69,18.49
691.72,18.49
691.54,18.47
690.7,18.44
689.11,18.4
687.67,18.37
686.91,18.37
687.7,18.39
689.46,18.42
691.23,18.46
692.14,18.47
692.6,18.47
692.79,18.48
693.01,18.48
693.2,18.48
693.34,18.48
693.37,18.47
692.53,18.43
690.5,18.39
689.17,18.38
689.32,18.39
690.63,18.42
692.54,18.46
693.73,18.47
694.12,18.47
694.32,18.47
694.48,18.47
694.61,18.47
694.6,18.46
693.24,18.41
691.43,18.39
691.08,18.39
691.96,18.41
693.61,18.44
694.71,18.46
695.11,18.46
695.3,18.46
695.49,18.46
695.62,18.46
695.68,18.46
695.89,18.46
695.93,18.45
695.98,18.44
695.6,18.42
694.77,18.41
694.81,18.39
693.53,18.38
693.78,18.39
694.49,18.41
695.47,18.42
696.16,18.43
696.55,18.43
696.68,18.43
696.87,18.42
697.06,18.42
697.21,18.42
697.38,18.42
697.54,18.42
697.71,18.42
697.74,18.41
697.82,18.41
697.93,18.41
697.94,18.41
698.06,18.4
698.17,18.4
698.32,18.4
698.43,18.39
698.57,18.39
698.65,18.38
698.72,18.38
698.87,18.37
698.98,18.36
699.13,18.36
699.28,18.36
699.27,18.36
699.54,18.35
699.63,18.35
699.75,18.35
699.8,18.35
699.85,18.35
699.84,18.35
699.63,18.33
698.81,18.31
697.81,18.3
697.29,18.3
697.07,18.29
697.29,18.3
697.6,18.3
697.87,18.31
698.21,18.31
698.33,18.31
698.18,18.3
698.09,18.3
698,18.29
697.87,18.29
697.78,18.28
697.66,18.27
697.69,18.27
697.92,18.27
698.27,18.29
698.44,18.28
698.66,18.28
699.25,18.29
700.24,18.31
701.46,18.32
702.1,18.32
702.43,18.31
702.57,18.31
702.75,18.31
702.87,18.31
703.01,18.32
703.06,18.32
703.27,18.32
703.38,18.31
703.49,18.31
703.59,18.31
703.68,18.31
703.76,18.3
703.74,18.3
703.78,18.29
703.57,18.28
703.13,18.27
702.39,18.25
702.02,18.24
701.83,18.23
701.7,18.23
701.91,18.23
702.44,18.24
703.06,18.25
703.58,18.25
703.96,18.26
704.24,18.25
704.54,18.26
704.82,18.26
705.14,18.26
705.39,18.26
705.62,18.26
705.77,18.26
705.95,18.26
706.08,18.26
706.26,18.26
706.36,18.25
706.49,18.25
706.66,18.25
706.75,18.25
706.87,18.24
706.97,18.24
707.08,18.24
707.12,18.24
707.22,18.23
707.31,18.23
707.51,18.23
707.64,18.22
707.76,18.22
707.79,18.22
707.91,18.22
708.07,18.21
708.1,18.21
708.25,18.21
708.34,18.21
708.48,18.21
708.54,18.2
708.6,18.2
708.61,18.2
708.65,18.19
708.72,18.19
708.79,18.19
708.9,18.19
709.1,18.19
709.2,18.19
709.36,18.19
709.48,18.19
709.68,18.19
709.78,18.19
709.89,18.18
709.91,18.17
710.01,18.17
710.03,18.16
710.12,18.17
710.2,18.16
710.35,18.16
710.51,18.16
710.63,18.16
710.74,18.15
710.87,18.15
710.91,18.15
710.94,18.15
711.12,18.15
711.28,18.14
711.43,18.14
711.52,18.14
711.58,18.13
711.64,18.13
711.73,18.13
711.87,18.13
711.95,18.13
711.92,18.12
711.94,18.12
712.04,18.11
712.15,18.11
712.22,18.1
712.27,18.1
712.44,18.1
712.84,18.1
712.88,18.1
712.98,18.11
712.92,18.1
712.84,18.1
712.83,18.1
712.76,18.09
712.32,18.08
711.57,18.06
710.87,18.05
710.56,18.04
710.62,18.05
710.8,18.04
710.8,18.05
712.1,18.06
711.36,18.05
712.23,18.06
713.03,18.07
713.69,18.08
714.13,18.08
714.39,18.08
714.36,18.07
714.21,18.07
713.98,18.05
713.68,18.04
713.31,18.03
712.95,18.03
712.65,18.02
712.08,18.01
711.22,17.99
710.35,17.97
709.92,17.97
711.1,18
713.51,18.03
715.64,18.06
716.14,18.06
716.39,18.06
716.48,18.06
716.74,18.06
717.01,18.06
716.89,18.06
716.93,18.06
716.68,18.04
715.92,18.03
714.46,18
712.97,17.97
712.47,17.96
712.96,17.98
713.89,17.99
714.76,18
715.1,18
715.01,17.99
714.63,17.98
714.42,17.98
714.98,17.99
716.35,18.02
717.62,18.03
718.29,18.04
718.58,18.04
718.85,18.03
719.06,18.03
719.18,18.03
719.25,18.03
719.3,18.02
719.26,18.02
719.21,18.02
718.81,18
718.29,17.98
717.9,17.97
717.81,17.97
717.86,17.97
718.04,17.97
717.86,17.96
717.72,17.96
717.62,17.96
717.82,17.96
718.5,17.97
719.6,17.99
720.49,17.99
720.79,18
721.02,18
721.12,18
721.27,18
721.38,18
721.5,18
721.59,17.99
721.54,17.99
720.79,17.96
718.83,17.92
717.19,17.88
716.8,17.88
717.18,17.9
717.65,17.9
717.93,17.91
718.28,17.91
718.54,17.91
718.62,17.91
718.51,17.9
718.35,17.9
718.67,17.9
719.31,17.92
720.13,17.93
720.8,17.93
721.26,17.94
721.63,17.94
722.03,17.94
722.49,17.95
722.99,17.95
723.35,17.95
723.62,17.95
723.78,17.95
723.93,17.94
723.98,17.94
724.13,17.94
724.26,17.94
724.44,17.94
724.6,17.94
724.83,17.94
724.95,17.93
725.04,17.93
725.14,17.93
725.28,17.93
725.3,17.93
725.32,17.92
725.33,17.92
725.4,17.92
725.49,17.91
725.59,17.91
725.74,17.91
725.86,17.91
725.94,17.91
725.97,17.91
725.98,17.9
725.69,17.88
725,17.86
724.14,17.85
723.18,17.82
722.42,17.81
722.05,17.81
721.9,17.8
721.83,17.8
721.95,17.8
722.14,17.8
722.39,17.81
722.77,17.81
723.28,17.82
723.7,17.83
724.14,17.84
724.78,17.85
725.59,17.86
726.67,17.88
727.82,17.9
728.28,17.9
728.49,17.9
728.58,17.9
728.76,17.88
728.89,17.88
729.02,17.87
729.17,17.87
729.31,17.86
729.25,17.86
729.12,17.85
728.66,17.83
727.94,17.81
727.45,17.81
727.6,17.81
728.3,17.82
729.14,17.83
729.76,17.83
730.09,17.83
730.34,17.83
730.49,17.83
730.55,17.83
730.69,17.83
730.77,17.83
730.99,17.83
731.15,17.83
731.27,17.83
731.12,17.82
730.33,17.79
728.94,17.77
727.66,17.75
727.16,17.74
727.52,17.75
728.32,17.77
729.47,17.79
730.56,17.81
731.64,17.82
732.19,17.82
732.36,17.82
732.48,17.82
732.63,17.82
732.76,17.81
732.81,17.81
732.44,17.79
731.46,17.76
730.11,17.74
729.02,17.73
729.16,17.73
730.35,17.75
731.76,17.76
732.99,17.78
733.66,17.79
733.89,17.79
734.09,17.79
734.19,17.78
734.33,17.78
734.49,17.78
734.63,17.78
734.78,17.78
734.86,17.78
734.87,17.77
734.69,17.76
734.17,17.74
733.34,17.74
733.29,17.73
732.92,17.72
733.3,17.72
733.56,17.72
733.46,17.72
733.74,17.73
734.15,17.73
734.69,17.73
735.33,17.74
735.76,17.74
736.16,17.74
736.37,17.74
736.55,17.74
736.67,17.74
736.8,17.74
736.91,17.74
737.05,17.74
737.14,17.74
737.27,17.74
737.38,17.74
737.49,17.73
737.6,17.73
737.73,17.73
737.81,17.73
737.96,17.73
738.05,17.73
738.2,17.72
738.25,17.72
738.38,17.72
738.48,17.72
738.5,17.72
738.57,17.71
738.64,17.71
738.76,17.71
738.88,17.71
739.07,17.71
739.06,17.71
739.13,17.71
739.15,17.71
739.16,17.7
739.02,17.69
738.86,17.69
738.44,17.67
737.82,17.66
737.43,17.65
737.46,17.65
737.86,17.65
738.07,17.65
738.15,17.65
738.09,17.64
737.93,17.63
737.83,17.63
737.75,17.62
737.8,17.62
738.04,17.62
738.35,17.63
738.83,17.64
739.22,17.64
739.56,17.64
740.04,17.65
740.41,17.65
740.73,17.65
740.91,17.65
741.12,17.65
741.35,17.66
741.6,17.66
742,17.67
742.4,17.67
742.66,17.67
742.91,17.68
743.03,17.68
743.1,17.67
743.23,17.67
743.28,17.67
743.36,17.67
743.4,17.66
743.4,17.66
743.35,17.66
743.3,17.65
743.15,17.64
742.93,17.63
742.59,17.62
742.3,17.61
742.04,17.61
741.94,17.6
743.43,17.63
743.78,17.64
744.58,17.64
744.87,17.64
744.97,17.64
745.09,17.63
745.16,17.63
745.13,17.62
745.09,17.62
744.86,17.6
744.69,17.58
744.55,17.57
744.56,17.57
744.5,17.56
744.48,17.55
744.19,17.53
743.73,17.51
743.16,17.5
742.91,17.5
743.11,17.5
743.99,17.52
745.17,17.54
746.29,17.55
746.75,17.56
747,17.56
747.23,17.55
747.39,17.56
747.51,17.56
747.66,17.56
747.77,17.56
747.83,17.56
747.9,17.56
748,17.55
748.09,17.55
748.19,17.55
748.28,17.55
748.4,17.55
748.53,17.55
748.65,17.55
748.75,17.55
748.82,17.55
748.93,17.55
748.98,17.54
749.01,17.54
749.1,17.54
749.17,17.54
749.28,17.54
749.35,17.54
749.44,17.54
749.54,17.54
749.61,17.54
749.7,17.54
749.8,17.54
749.92,17.54
750.05,17.54
750.17,17.54
750.29,17.53
750.37,17.53
750.5,17.53
750.59,17.53
750.73,17.52
750.75,17.52
750.86,17.52
750.87,17.52
750.78,17.51
750.75,17.51
750.93,17.51
751.26,17.51
751.57,17.52
751.8,17.52
751.96,17.52
752.12,17.52
752.24,17.52
752.38,17.52
752.46,17.52
752.56,17.52
752.68,17.51
752.85,17.52
752.98,17.51
753.11,17.51
753.2,17.51
753.29,17.51
753.35,17.5
753.5,17.5
753.54,17.5
753.67,17.5
753.77,17.5
753.9,17.49
753.94,17.49
754.02,17.49
754.1,17.48
754.14,17.48
754.2,17.48
754.31,17.48
754.43,17.47
754.48,17.47
754.53,17.47
754.74,17.46
754.95,17.46
755.04,17.46
755.09,17.46
755.21,17.46
755.31,17.45
755.41,17.45
755.55,17.44
755.65,17.44
755.72,17.44
755.78,17.44
756.08,17.44
756.09,17.44
756.12,17.44
756.22,17.44
756.39,22.55
756.49,22.55
756.66,22.55
756.81,22.55
756.95,22.55
757.13,22.55
757.24,22.55
757.34,22.54
757.48,22.54
757.49,22.54
757.59,22.54
757.7,22.54
757.84,22.54
757.92,22.54
758.09,22.54
758.21,22.54
758.3,22.53
758.38,22.53
758.52,22.53
758.64,22.53
758.71,22.53
758.79,22.53
758.9,22.53
758.98,22.53
759.08,22.53
759.2,22.53
759.42,22.53
759.48,22.53
759.49,22.52
759.5,22.52
759.4,22.51
759.05,22.51
758.62,22.49
758.22,22.48
758.11,22.48
758.27,22.48
758.37,22.47
758.32,22.47
758.24,22.47
758.18,22.46
758.11,22.46
758.31,22.46
758.41,22.46
758.61,22.46
758.91,22.46
759.34,22.47
759.81,22.47
760.21,22.48
760.57,22.48
760.75,22.49
760.89,22.49
760.98,22.48
761.15,22.48
761.42,22.49
761.57,22.49
761.72,22.49
761.77,22.48
761.58,22.48
761.26,22.47
760.92,22.45
760.48,22.44
760.07,22.43
760.05,22.43
760.65,22.44
761.6,22.46
762.71,22.47
763.53,22.48
763.88,22.48
763.93,22.48
763.99,22.48
764.02,22.48
763.91,22.47
763.51,22.46
762.41,22.43
761.38,22.41
760.97,22.4
761.53,22.41
762.64,22.42
763.76,22.44
764.48,22.44
764.9,22.44
765.02,22.44
765.1,22.44
765.18,22.43
765.25,22.43
765.35,22.43
765.49,22.42
765.67,22.43
765.85,22.43
765.99,22.42
766.14,22.42
766.32,22.42
766.44,22.42
766.6,22.43
766.71,22.42
766.71,22.42
766.89,22.42
766.92,22.42
766.94,22.42
767.03,22.42
767.17,22.42
767.33,22.42
767.5,22.42
767.7,22.42
767.82,22.42
767.89,22.42
767.94,22.42
768.03,22.42
768.14,22.42
768.23,22.42
768.33,22.42
768.41,22.42
768.45,22.42
768.53,22.41
768.61,22.41
768.76,22.41
768.92,22.41
769.1,22.4
769.14,22.4
769.17,22.4
769.22,22.39
769.12,22.39
769.11,22.38
768.79,22.37
768.25,22.36
767.49,22.34
766.68,22.33
766.21,22.32
766.18,22.31
766.48,22.32
766.94,22.32
767.56,22.33
768.28,22.34
768.95,22.35
769.65,22.36
770.28,22.37
770.76,22.37
771.02,22.38
771.08,22.38
771.2,22.38
771.31,22.37
771.38,22.37
771.53,22.37
771.72,22.37
771.88,22.36
772,22.36
772.12,22.35
772.19,22.35
772.22,22.35
772.21,22.34
772.15,22.34
772.13,22.33
772.14,22.33
772.11,22.32
772.13,22.32
772.15,22.32
772.19,22.32
772.15,22.32
772.03,22.31
771.84,22.3
771.55,22.29
771.3,22.29
771.04,22.28
770.93,22.28
770.97,22.28
771.17,22.28
771.36,22.28
771.63,22.29
771.98,22.29
772.31,22.29
772.58,22.3
772.87,22.3
773.04,22.29
773.26,22.29
773.38,22.29
773.62,22.29
773.95,22.29
774.43,22.3
774.96,22.3
775.34,22.31
775.7,22.31
775.86,22.3
776.01,22.31
776.18,22.31
776.34,22.3
776.5,22.31
776.61,22.31
776.8,22.31
776.89,22.31
777.09,22.31
777.15,22.3
777.28,22.31
777.37,22.3
777.43,22.3
777.46,22.3
777.5,22.29
777.42,22.29
777.22,22.28
776.96,22.28
